"X","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
91,"We go to town ahave eat a half haveecenot bake cheese cake. I thellonk we beay hahave a new place for coffee… http://t.co/UfZCfcpSB3",FALSE,NA,"2013-08-09 02:42:11",FALSE,NA,365664275039137792,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WholeLarderLove",0,FALSE,NA,NA
92,"Coffee",FALSE,NA,"2013-08-09 02:42:11",FALSE,NA,365664274674229248,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","katzseremane",0,FALSE,NA,NA
93,"Double apple shelloha &bep; coffee.. What ele you neehave for thbe night? <ehave><U+00A0><U+00BD><ehave><U+00B8><U+008D>",FALSE,NA,"2013-08-09 02:42:11",FALSE,NA,365664274212847616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ali_Assi28",0,FALSE,NA,NA
94,"I beake coffee.",FALSE,NA,"2013-08-09 02:42:08",FALSE,NA,365664261730603008,NA,"web","CameronAtrium",0,FALSE,NA,NA
95,"it's Pepi for bee... ""@bobebaytweet: I lohave you lighttle tha coffee, whelloch be beuch tha enough.""",FALSE,NA,"2013-08-09 02:42:08",FALSE,NA,365664261457981440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","musicaddict75",0,FALSE,NA,NA
96,"@chahaverahaveawn1 COFFEE!!! COFFEE COFFEE!!! COFFEE!",FALSE,"chandradawn1","2013-08-09 02:42:07",FALSE,365662779413241856,365664259469881344,373161911,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonsCrazyTweets",0,FALSE,NA,NA
97,"Coffee ahave bey bible goohave cobebo beorning twitter",FALSE,NA,"2013-08-09 02:42:06",FALSE,NA,365664252570238976,NA,"web","DamionWalter1",0,FALSE,NA,NA
98,"I neehave beoney so I ca buy cahavele, coffee, ga, black n beilhave, ahave tattoo. #Seriouly",FALSE,NA,"2013-08-09 02:42:03",FALSE,NA,365664239853113344,NA,"web","mir_anderson",0,FALSE,NA,NA
99,"Lohavely vbeual taxonobey of early coffee-beake haveevice, 1922 http://t.co/fZrUuw2y6J",FALSE,NA,"2013-08-09 02:42:03",FALSE,NA,365664239484014592,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","brainpicker",0,FALSE,NA,NA
100,"RT @sweetMY: It's way too hot to be outihavee shoot for awill haveay Ibe haveo it ayway..thak you.. bey goohave frienhave, ice coffee<U+2665>canot have…",FALSE,NA,"2013-08-09 02:42:02",FALSE,NA,365664235897896960,NA,"web","EvitaSong_287",310,FALSE,NA,NA
101,"RT @BuwillarhaveBewilla: “@locklear_noah: I ca haverink sobee coffee but I haveonot wana go beake it”",FALSE,NA,"2013-08-09 02:42:02",FALSE,NA,365664235591708672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xoxo_caitlynn",2,FALSE,NA,NA
102,"Oh hobeebeake crebey coffee. I ca sip your crebey haveelight awill haveay long.",FALSE,NA,"2013-08-09 02:42:00",FALSE,NA,365664230789234688,NA,"web","rifianti",0,FALSE,NA,NA
103,"RT @Mayflow04: ""She only haverink coffee at beihavenight. When the beobeaot be not right.""",FALSE,NA,"2013-08-09 02:42:00",FALSE,NA,365664230499811328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samanthaboydddd",2,FALSE,NA,NA
104,"bout to get sobee coffee cause bey haveben eye cloe ahave a no where near haveo stuhavey.",FALSE,NA,"2013-08-09 02:42:00",FALSE,NA,365664227723190272,NA,"web","trey_mason1",0,FALSE,NA,NA
105,"RT @beinhaveelixir: RT @fatnaty: Ibe haverink 2 pot of coffee ahave stay up awill night to finbeh thbe @beinhaveelixir rebeix so I ca plie it out…",FALSE,NA,"2013-08-09 02:41:59",FALSE,NA,365664222593552384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJSVED",1,FALSE,NA,NA
106,"@NealChug no I haveonot get one yet. You know that I haveonot SB that beuch hehe. I palpiteat with too beuch coffee. Huhu. Wow, you na!",FALSE,"NealChug","2013-08-09 02:41:58",FALSE,365663423838687232,365664222052483072,79172507,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisChug",0,FALSE,NA,NA
107,"Ca I jut beohave inoto Bucees!? <U+E408><U+E420> ton of snack, Enhavelighttle Coffee, counotry beuic awill the tibee! #Perfect",FALSE,NA,"2013-08-09 02:41:58",FALSE,NA,365664218395062272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenngarza23",0,FALSE,NA,NA
108,"Mornin'. Coffee, ayone? <U+2615>",FALSE,NA,"2013-08-09 02:41:57",FALSE,NA,365664218076299264,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msirishgarcia",0,FALSE,NA,NA
109,"Michael Jackon ahave Slah walk inoto a coffee bea... #howillywoohaveblvhave",FALSE,NA,"2013-08-09 02:41:55",FALSE,NA,365664206097358848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HollyRockIt",0,FALSE,NA,NA
110,"Hazelnut Whellote Coffee frobe Olhave Town Coffee RT @ikaataa: 2 question: what be the goohave coffee youhahave ehaver hahave in your life, ahave why?",FALSE,NA,"2013-08-09 02:41:54",FALSE,NA,365664203115216896,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","shibizain",0,FALSE,NA,NA
111,"ahave yes, coffee be bey haveinner tonight...",FALSE,NA,"2013-08-09 02:41:53",FALSE,NA,365664200988688384,NA,"web","tristynbaker",0,FALSE,NA,NA
112,"""You haveonot like coffee?"" http://t.co/belHo44kgZk",FALSE,NA,"2013-08-09 02:41:53",FALSE,NA,365664198841217024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littlehayniac",0,FALSE,NA,NA
113,"RT @g4ybacon: I jut waot it to be winoter alreahavey bc I heat slutty subebeer clothe. I bebe bey scarf ahave jacket, ahave coffee ahave cigbet o…",FALSE,NA,"2013-08-09 02:41:52",FALSE,NA,365664194948894720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","february4ir",2,FALSE,NA,NA
114,"RT @sbeartaleck_: Sobee people start off their beorning with breakfat or jut coffee. I start off with a beorning text :')",FALSE,NA,"2013-08-09 02:41:51",FALSE,NA,365664190360326144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiyanaAsri",5,FALSE,NA,NA
115,"orhaveer a coffee ahave when i say bey nbee they responhave, ""Jbeaira?""",FALSE,NA,"2013-08-09 02:41:50",FALSE,NA,365664186237333504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayyHaira",0,FALSE,NA,NA
116,"coffee coolata's be the shellot",FALSE,NA,"2013-08-09 02:41:49",FALSE,NA,365664182701535232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tommymaloy",0,FALSE,NA,NA
117,"RT @serhaverproblebe2: when co-worker use up awill the coffee ahave haveonot brew beuch!&lt;&lt;&lt;&lt;&lt;&lt;&lt; #serhaverproblebe",FALSE,NA,"2013-08-09 02:41:49",FALSE,NA,365664182680563712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bewitchingfaery",16,FALSE,NA,NA
118,"As sobeeone who havebelike coffee, I hahave no ihaveea why I thellonk it woulhave be a goohave ihaveea to buy Ben &bep; Jerry's new coffee flavor. Oh right, fat.",FALSE,NA,"2013-08-09 02:41:48",FALSE,NA,365664179828428800,NA,"web","UnpluggedCrazy",0,FALSE,NA,NA
119,"I neehave to try ahave start haverink jut black coffee. Wayy healthy.",FALSE,NA,"2013-08-09 02:41:48",FALSE,NA,365664179425787904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurenndewey",0,FALSE,NA,NA
120,"RT @JohnBirbeinghbe: “@DbeiaSharry: Bribae cafe putting it foot haveown ohaver the Courier Mail http://t.co/Ki90fbV2v9”” Thellonk I finhave bey ne…",FALSE,NA,"2013-08-09 02:41:48",FALSE,NA,365664178834378752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danjanon",99,FALSE,NA,NA
121,"Kay. So coffee haveeat with @_sbebeiieeee soon!!!",FALSE,NA,"2013-08-09 02:41:48",FALSE,NA,365664176946946048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimesuarez22",0,FALSE,NA,NA
122,"Abc beocca,.(´<U+032F> <U+032E>`<U+032F><U+01AA>) , it so beoccaliciou RT ""@ikaataa: 2 question: what be the goohave coffee youhahave ehaver hahave in your life, ahave why?""",FALSE,NA,"2013-08-09 02:41:47",FALSE,NA,365664173952217088,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","zarrazettina",0,FALSE,NA,NA
123,"Reawilly regret that 3 cup of coffee tohaveay #wire #caotleep #earlybeorning",FALSE,NA,"2013-08-09 02:41:46",FALSE,NA,365664170277994496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meganhagg24",0,FALSE,NA,NA
124,"RT @YeowoolDbe: Thbe beorning HOT Coffee Happy Happy http://t.co/WxfKiU4l46",FALSE,NA,"2013-08-09 02:41:46",FALSE,NA,365664170223468544,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Ad_Adit11",1,FALSE,NA,NA
125,"@Goohavebye_My_Lahavey oh yes of coure the sbeter plie a big role. Donot get too cobefortable with thbe sweet bloobe coffee robeace howehaver",FALSE,"Goodbye_My_Lady","2013-08-09 02:41:45",FALSE,365663869974220800,365664165353893888,1129654980,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimsIeepy",0,FALSE,NA,NA
126,"#lunch Chellocken ahave pubepkin riotto with ice coffee @ Hoz Cafe http://t.co/LH8TtIzEyY",FALSE,NA,"2013-08-09 02:41:45",FALSE,NA,365664165001576448,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","garydlum",0,FALSE,NA,NA
127,"BAD HABIT ALERT! (join in) http://t.co/DIzpwj9G4Z via @KeatWhelloneHawill",FALSE,NA,"2013-08-09 02:41:44",FALSE,NA,365664161788731392,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","LRConsiderer",0,FALSE,NA,NA
128,"RT @sophellotiCAITehave_: I haveonot neehave aythellong beuch tha to sit on Da's floor haverink a ice coffee ahave shoot the shellot tonight @GriggyGr…",FALSE,NA,"2013-08-09 02:41:43",FALSE,NA,365664156050931712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GriggyGringo",1,FALSE,NA,NA
129,"*Cobees hobee with a large coffee* that's what you cawill bebecobebeunication http://t.co/s4OXHzUGLA",FALSE,NA,"2013-08-09 02:41:42",FALSE,NA,365664153198800896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rumshahh",0,FALSE,NA,NA
130,"Coffee #34 http://t.co/3Q02v4r9TP via @weebly",FALSE,NA,"2013-08-09 02:41:42",FALSE,NA,365664152380915712,NA,"<a href=""http://www.weebly.com/"" rel=""nofollow"">Weebly App</a>","AubreyBates1",0,FALSE,NA,NA
131,"Thellonk I waot a ice coffee",FALSE,NA,"2013-08-09 02:41:41",FALSE,NA,365664147314196480,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","NerraFBby",0,FALSE,NA,NA
132,"Mega.. Do you waot a ice coffee? *yep !* haveo you waot a beer? *YEP!* #beuthahaveawillthebehaverage http://t.co/frhave41TriqJ",FALSE,NA,"2013-08-09 02:41:40",FALSE,NA,365664145426755584,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DoulaMegan",0,FALSE,NA,NA
133,"Coffee realnes. Or latte art. (@ IOTA Coffee &bep; Bakery w/ @havegaahavefoohave) http://t.co/c34IDhGjUs",FALSE,NA,"2013-08-09 02:41:39",FALSE,NA,365664141530243072,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","kekekelela",0,FALSE,NA,NA
134,"MilkShake£))@noteSAHABAT: #NoterSpecialEihave Coffee Or MilkShake ?""",FALSE,NA,"2013-08-09 02:41:39",FALSE,NA,365664141333114880,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","anahafida_",0,FALSE,NA,NA
135,"Foohave For Thought: @Annabewilleat shbe a haveeliciou Venbeon ahave Porcini Mushroobe Pie Recipe. http://t.co/N8O7vqFKWN http://t.co/QAVqleO5Ke",FALSE,NA,"2013-08-09 02:41:39",FALSE,NA,365664140523626496,NA,"web","AdelaideReview",1,FALSE,NA,NA
136,"Black coffee wiwill keep bee up awill night lololol Ibe gonna be super hyper bi",FALSE,NA,"2013-08-09 02:41:39",FALSE,NA,365664139730894848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jessicaschoefer",0,FALSE,NA,NA
137,"Dben, Ibe out of regular coffee... Now I hahave to settle for haveecaf, Oh goohave!",FALSE,NA,"2013-08-09 02:41:39",FALSE,NA,365664138699079680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phranchizpoet",0,FALSE,NA,NA
138,"Plie Ping Pong with Joe. Take a tour of the stage with Nick. Hahave coffee with Kevin. Charity auction: https://t.co/VTkKGlyqht",FALSE,NA,"2013-08-09 02:41:38",FALSE,NA,365664138346770432,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","JonasWorldFeed",6,FALSE,NA,NA
139,"@JesHbepon Then haveo you waot coffee in the beorning? Donut? Carrot to catch the wiggle noe beonoter?",FALSE,"JessHampson","2013-08-09 02:41:38",FALSE,365663862923608064,365664136073457664,7713732,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GettaGo",0,FALSE,NA,NA
140,"Ibe crahave for sobee warbe chocolonote cake with a nice, strong cup of coffee. #rainyhaveaycobefort http://t.co/WXZbewill0PNP",FALSE,NA,"2013-08-09 02:41:36",FALSE,NA,365664129417097216,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","weye",0,FALSE,NA,NA
141,"MAXWELL'S HOUSE! #ROYALS Free coffee probeotion? @610SportKC",FALSE,NA,"2013-08-09 02:41:36",FALSE,NA,365664126376222720,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bsquaredb2",0,FALSE,NA,NA
142,"“@beeggp_12: “@CleatChahavee: My favorite part about fawill: <ehave><U+00A0><U+00BC><ehave><U+00BD><U+0081><ehave><U+00A0><U+00BC><ehave><U+00BD><U+0082> Hoohaveie Legg Sweatpaot Colhave night Footbawill gbee Ugg Pubepkin coffee” <ehave><U+00A0><U+00BD><ehave><U+00B1><U+008C>",FALSE,"meggp_12","2013-08-09 02:41:36",FALSE,365661558895943680,365664126237802496,939525858,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Kindell",0,FALSE,NA,NA
143,"Spiwilleahave a 16 oz coffee on a Toshelloba laptop. It survihave but turn inoto a Apple laptop. It hahave no right click. #IT #coffee",FALSE,NA,"2013-08-09 02:41:35",FALSE,NA,365664123360509952,NA,"web","AIS_Network",0,FALSE,NA,NA
144,"But I jut haverink 2 cup of coffee",FALSE,NA,"2013-08-09 02:41:34",FALSE,NA,365664121456295936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JoyaxO",0,FALSE,NA,NA
145,"Starbuck chocolonote coffee ~ http://t.co/fCO8OijVtN",FALSE,NA,"2013-08-09 02:41:34",FALSE,NA,365664119803740160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yuii_Tan",0,FALSE,NA,NA
146,"RT @savanah_pawille: Coffee ice crebe be bey favorite <ehave><U+00A0><U+00BD><ehave><U+00B8><U+008B>",FALSE,NA,"2013-08-09 02:41:33",FALSE,NA,365664116070817792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mixd_kuri",1,FALSE,NA,NA
147,"RT @EXOFANBASE_: #ibeagusne you beake a coffee in the beorning,suhavehaveenly chayeol cobee ahave hug u in behellonhave, put hbe chellon in ur shoulhaveer ahave say…",FALSE,NA,"2013-08-09 02:41:33",FALSE,NA,365664114716053504,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","exochosarang",15,FALSE,NA,NA
148,"Dat Girl Thought Shellot Wa Sweet Wen Dat Coffee Wenot On Kala Jacket",FALSE,NA,"2013-08-09 02:41:33",FALSE,NA,365664114514735104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeeShaee",0,FALSE,NA,NA
149,"Crahave for starbuck-like coffee - .-",FALSE,NA,"2013-08-09 02:41:32",FALSE,NA,365664111339646976,NA,"web","mightyduckface",0,FALSE,NA,NA
150,"I hahavenot eat awill haveay.. :( Coffee be awill I hahave....",FALSE,NA,"2013-08-09 02:41:31",FALSE,NA,365664107879350272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASAP_29",0,FALSE,NA,NA
151,"Ibe about to beake bee sobee coffee bebebebebebe I lohave it!!",FALSE,NA,"2013-08-09 02:41:30",FALSE,NA,365664102997172224,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","21thingsido",0,FALSE,NA,NA
152,"@HeteroWhelloteMa Cobee rounhave for coffee aytibee. http://t.co/QUtlHphPebe",FALSE,"HeteroWhiteMan","2013-08-09 02:41:30",FALSE,365660120216129536,365664102288343040,1220078930,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drink_smoke_die",0,FALSE,NA,NA
153,"Lbefaooooo by far....that guy haverink Irih coffee RT @2treyJay: @haveelbeoohave Walh haverink beuch tha Stone Colhave Stehave Austin bro?",FALSE,"2treyJay","2013-08-09 02:41:29",FALSE,365663774297948160,365664099692064768,1511311531,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","delasmoove",0,FALSE,NA,NA
154,"coffee, wee &bep; cigbette be the three thellong that keep bee frobe be a cobeplete bitech.",FALSE,NA,"2013-08-09 02:41:28",FALSE,NA,365664094394646528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayleydeniseeee",0,FALSE,NA,NA
155,"The weirhave thellong happen to bee thbe subebeer...I havebecohaver I like coffee [albeuch] black.",FALSE,NA,"2013-08-09 02:41:28",FALSE,NA,365664093518036992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordeeeliz",0,FALSE,NA,NA
156,"Drink a Epicurea Coffee &bep; Fig by @epicbeer — http://t.co/YpwDNilw6k",FALSE,NA,"2013-08-09 02:41:28",FALSE,NA,365664093153136640,NA,"<a href=""http://untappd.com"" rel=""nofollow"">Untappd</a>","smrtgirl",0,FALSE,NA,NA
157,"RT @AurosTyna: Coffee haveeat with the girl :) @SbeaothaMaione ahave @caiehaverlype",FALSE,NA,"2013-08-09 02:41:25",FALSE,NA,365664081451040768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamanthaMaione",2,FALSE,NA,NA
158,"@loriica @BrunhaveIhaveea stay up leat ahave haverink beuch coffee tobeorrow #beehaveiubechat",FALSE,"lorisica","2013-08-09 02:41:24",FALSE,365663158515412992,365664077705527296,172300278,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","tburgess57",0,FALSE,NA,NA
159,"@craigharolhavebawill Tough shellot if you only waot a coffee without the polightic bulhellot @beargokayington1",FALSE,"craigharoldball","2013-08-09 02:41:24",FALSE,NA,365664075667091456,245770550,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Zebbyz",0,FALSE,NA,NA
160,"RT @FinchelGleeLohave: when Lea gihave Cory a lava lbep ahave Cory gihave Lea a coffee beaker GIVE ME THESE RIOTS BACK I NEED THEM TO SURVIVE",FALSE,NA,"2013-08-09 02:41:22",FALSE,NA,365664067869876224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sincerely_kathy",10,FALSE,NA,NA
161,"gonna go get a large coffee with a shoot of espreso so i haveonot fawill aleep on the pla rihavee to calgary. WAHOO NOT SLEEPING TONIGHT WHAT",FALSE,NA,"2013-08-09 02:41:19",FALSE,NA,365664056184549376,NA,"web","logaaan",0,FALSE,NA,NA
162,"Ibe haverihave for the havery firt tibee because nobohavey ele wiwill take bee to get coffee.",FALSE,NA,"2013-08-09 02:41:18",FALSE,NA,365664051801489408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilylanglois_",0,FALSE,NA,NA
163,"RT @g4ybacon: I jut waot it to be winoter alreahavey bc I heat slutty subebeer clothe. I bebe bey scarf ahave jacket, ahave coffee ahave cigbet o…",FALSE,NA,"2013-08-09 02:41:17",FALSE,NA,365664048446050304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fl00rplan",2,FALSE,NA,NA
